Relative Pressure,Indoor Temperature,Indoor Humidity,Outdoor Temperature,Outdoor Humidity,Dewpoint,Windchill,Wind Speed,Wind Direction,Rain Total,Time,Date
30.16,85.1,56,75,76,66.9,75,0,WSW,791.03,2:15,02.08.2009
30.16,85.1,56,75,76,66.9,75,0,NE,791.03,2:20,02.08.2009
30.15,85.1,56,75,76,66.9,75,0,NE,791.03,2:25,02.08.2009
30.15,85.1,56,75,76,66.9,75,0,NE,791.03,2:30,02.08.2009
30.15,85.1,56,75,76,66.9,75,0,NE,791.03,2:35,02.08.2009
30.15,85.1,56,74.8,76,66.8,74.8,0,NE,791.03,2:40,02.08.2009
30.14,85.1,56,74.8,76,66.8,74.8,0,SW,791.03,2:45,02.08.2009
30.14,84.9,57,74.8,76,66.8,74.8,0,SW,791.03,2:50,02.08.2009
30.15,84.9,56,74.6,77,67,74.6,0,WSW,791.03,2:55,02.08.2009
30.15,84.9,57,74.8,77,67.1,74.8,0,SE,791.03,3:00,02.08.2009
30.15,84.7,57,74.8,77,67.1,74.8,0,NE,791.03,3:05,02.08.2009
30.14,84.7,57,74.6,77,67,74.6,0,N,791.03,3:10,02.08.2009
30.15,84.7,57,74.6,77,67,74.6,0,SW,791.03,3:15,02.08.2009
30.15,84.5,57,74.4,77,66.8,74.4,0,W,791.03,3:20,02.08.2009
30.15,84.7,57,74.4,77,66.8,74.4,0,ENE,791.03,3:25,02.08.2009
30.15,84.5,57,74.4,77,66.8,74.4,0,ENE,791.03,3:30,02.08.2009
30.14,84.7,57,74.4,77,66.8,74.4,0,NNE,791.03,3:35,02.08.2009
30.14,84.9,57,74.4,77,66.8,74.4,0,ENE,791.03,3:40,02.08.2009
30.14,84.9,57,74.4,77,66.8,74.4,0,NNE,791.03,3:45,02.08.2009
30.14,84.7,57,74.4,77,66.8,74.4,0,NNE,791.03,3:50,02.08.2009
30.14,84.7,57,74.4,77,66.8,74.4,0,NNE,791.03,3:55,02.08.2009
30.14,84.5,57,74.4,78,67.2,74.4,0,N,791.03,4:00,02.08.2009
30.14,84.7,57,74.3,78,67,74.3,0,NE,791.03,4:05,02.08.2009
30.13,84.5,57,74.3,78,67,74.3,0,NE,791.03,4:10,02.08.2009
30.13,84.7,57,74.3,78,67,74.3,0,NE,791.03,4:15,02.08.2009
30.13,84.5,57,74.3,78,67,74.3,0,NE,791.03,4:20,02.08.2009
30.13,84.5,57,74.1,78,66.8,74.1,0,N,791.03,4:25,02.08.2009
30.13,84.7,57,74.1,78,66.8,74.1,0,NNE,791.03,4:30,02.08.2009
30.13,84.5,57,74.1,78,66.8,74.1,0,SSW,791.03,4:35,02.08.2009
30.13,84.5,57,74.1,78,66.8,74.1,0,SSW,791.03,4:40,02.08.2009
30.13,84.5,57,74.1,78,66.8,74.1,0,NNE,791.03,4:45,02.08.2009
30.13,84.5,57,74.1,78,66.8,74.1,0,N,791.03,4:50,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,NE,791.03,4:55,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,NNE,791.03,5:00,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,SW,791.03,5:05,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,SSE,791.03,5:10,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,NE,791.03,5:15,02.08.2009
30.12,84.5,57,73.9,79,67,73.9,0,NE,791.03,5:20,02.08.2009
30.12,84.5,57,73.9,79,67,73.9,0,NE,791.03,5:25,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,ENE,791.03,5:30,02.08.2009
30.13,84.5,57,73.9,79,67,73.9,0,ENE,791.03,5:35,02.08.2009
30.13,84.3,57,73.9,80,67.4,73.9,0,ENE,791.03,5:40,02.08.2009
30.14,84.3,57,73.9,80,67.4,73.9,0,NE,791.03,5:45,02.08.2009
30.13,84.3,58,73.9,80,67.4,73.9,0,NE,791.03,5:50,02.08.2009
30.13,84.3,57,74.1,80,67.6,74.1,0,ENE,791.03,5:55,02.08.2009
30.13,84.3,58,74.1,80,67.6,74.1,0,NE,791.03,6:00,02.08.2009
30.14,84.3,58,74.1,79,67.2,74.1,0,NE,791.03,6:05,02.08.2009
30.14,84.3,58,74.3,79,67.4,74.3,0,NE,791.03,6:10,02.08.2009
30.14,84.3,58,74.3,79,67.4,74.3,0,NNW,791.03,6:15,02.08.2009
30.13,84.3,58,74.4,79,67.5,74.4,0,SW,791.03,6:20,02.08.2009
30.14,84.3,58,74.4,79,67.5,74.4,0,WSW,791.03,6:25,02.08.2009
30.13,84.3,58,74.4,79,67.5,74.4,0,NNW,791.03,6:30,02.08.2009
30.12,84.3,58,74.4,79,67.5,74.4,0,NNW,791.03,6:35,02.08.2009
30.12,84.3,58,74.4,79,67.5,74.4,0,N,791.03,6:40,02.08.2009
30.12,84.3,58,74.4,79,67.5,74.4,0,N,791.03,6:45,02.08.2009
30.12,84.2,58,74.4,79,67.5,74.4,0,NE,791.03,6:50,02.08.2009
30.12,84.3,58,74.8,79,67.9,74.8,0,NE,791.03,6:55,02.08.2009
30.12,84.3,58,74.8,79,67.9,74.8,0,NE,791.03,7:00,02.08.2009
30.12,84.3,58,74.8,79,67.9,74.8,0,NE,791.03,7:05,02.08.2009
30.11,84.3,58,75,79,68.1,75,0,NE,791.03,7:10,02.08.2009
30.11,84.3,58,75,79,68.1,75,0,NNE,791.03,7:15,02.08.2009
30.11,84.3,58,75,79,68.1,75,0,NNE,791.03,7:20,02.08.2009
30.11,84.3,58,75,79,68.1,75,0,NNE,791.03,7:25,02.08.2009
30.11,84.3,58,75.3,79,68.4,75.3,0,E,791.03,7:30,02.08.2009
30.12,84.3,58,75.3,79,68.4,75.3,0,NE,791.03,7:35,02.08.2009
30.12,84.2,58,75.3,79,68.4,75.3,0,NNE,791.03,7:40,02.08.2009
30.12,84.2,58,75.5,79,68.6,75.5,0,N,791.03,7:45,02.08.2009
30.12,84.2,58,75.5,79,68.6,75.5,0,NE,791.03,7:50,02.08.2009
30.12,84.2,58,75.5,79,68.6,75.5,0,NE,791.03,7:55,02.08.2009
30.12,84.2,59,75.5,79,68.6,75.5,0,W,791.03,8:00,02.08.2009
30.12,84,58,75.3,79,68.4,75.3,0,SSW,791.03,8:05,02.08.2009
30.12,84,59,75.3,79,68.4,75.3,0,NNE,791.03,8:10,02.08.2009
30.13,84,59,75.3,79,68.4,75.3,0,SSW,791.03,8:15,02.08.2009
30.13,83.8,59,75,80,68.4,75,0,SSW,791.03,8:20,02.08.2009
30.13,83.8,59,75,80,68.4,75,0,SE,791.03,8:25,02.08.2009
30.13,84,59,75,80,68.4,75,0,NNE,791.03,8:30,02.08.2009
30.13,83.8,59,75,81,68.8,75,0,NE,791.03,8:35,02.08.2009
30.13,83.8,59,75,81,68.8,75,0,NE,791.03,8:40,02.08.2009
30.13,84,59,75,81,68.8,75,0,NE,791.05,8:45,02.08.2009
30.14,83.8,59,74.8,81,68.6,74.8,0,NE,791.05,8:50,02.08.2009
30.13,83.8,59,74.8,81,68.6,74.8,0,NE,791.07,8:55,02.08.2009
30.13,83.8,59,74.8,81,68.6,74.8,0,NE,791.11,9:00,02.08.2009
30.12,83.8,59,74.6,82,68.8,74.6,0,NE,791.11,9:05,02.08.2009
30.12,83.8,60,74.6,82,68.8,74.6,0,NE,791.13,9:10,02.08.2009
30.12,83.8,60,74.4,83,69,74.4,0,NE,791.13,9:15,02.08.2009
30.11,83.8,60,74.4,83,69,74.4,0,N,791.15,9:20,02.08.2009
30.1,83.8,60,74.8,83,69.3,74.8,0,N,791.17,9:25,02.08.2009
30.1,83.8,60,75,84,69.9,75,0,N,791.17,9:30,02.08.2009
30.1,83.8,60,75.2,84,70,75.2,0,N,791.19,9:35,02.08.2009
30.09,83.8,60,75.7,84,70.6,75.7,0,NE,791.19,9:40,02.08.2009
30.09,84,60,75.9,84,70.7,75.9,0,NW,791.19,9:45,02.08.2009
30.09,84,60,76.2,84,71.1,76.2,0,NW,791.19,9:50,02.08.2009
30.09,84,61,76.8,83,71.3,76.8,0,NNE,791.19,9:55,02.08.2009
30.09,84,61,77,83,71.4,77,0,NNW,791.19,10:00,02.08.2009
30.08,84,61,77.3,83,71.8,77.3,0,NNE,791.19,10:05,02.08.2009
30.07,84,61,77.3,82,71.4,77.3,0,NW,791.19,10:10,02.08.2009
30.07,84,61,77.3,82,71.4,77.3,0,N,791.19,10:15,02.08.2009
30.07,83.8,61,77.5,82,71.6,77.5,0,NNE,791.19,10:20,02.08.2009
30.07,84,61,77.7,82,71.8,77.7,0,NNW,791.19,10:25,02.08.2009
30.07,84,61,78,81,71.8,78,0,SW,791.19,10:30,02.08.2009
30.07,84,61,78,81,71.8,78,0,SW,791.19,10:35,02.08.2009
30.07,84,61,78.2,80,71.6,78.2,0,NNW,791.19,10:40,02.08.2009
30.06,84.2,61,78.4,80,71.8,78.4,0,NNW,791.19,10:45,02.08.2009
30.07,84.2,62,78.2,80,71.6,78.2,0,NNW,791.19,10:50,02.08.2009
30.06,84.3,61,78.2,79,71.2,78.2,0,NW,791.19,10:55,02.08.2009
30.06,84.5,61,78.4,79,71.4,78.4,0,NW,791.19,11:00,02.08.2009
30.06,84.5,61,78.6,78,71.2,78.6,0,NE,791.19,11:05,02.08.2009
30.06,84.5,61,78.6,78,71.2,78.6,0,NW,791.19,11:10,02.08.2009
30.06,84.5,61,78.6,78,71.2,78.6,0,SW,791.19,11:15,02.08.2009
30.06,84.5,61,78.8,78,71.4,78.8,0,WSW,791.19,11:20,02.08.2009
30.07,84.5,61,78.9,77,71.2,78.9,0,NE,791.19,11:25,02.08.2009
30.07,84.5,61,78.9,77,71.2,78.9,0,NE,791.19,11:30,02.08.2009
30.07,84.7,61,78.6,77,70.8,78.6,0,NNW,791.19,11:35,02.08.2009
30.07,84.5,61,78.6,77,70.8,78.6,0,NNW,791.19,11:40,02.08.2009
30.07,84.5,61,78.8,77,71,78.8,0,NNE,791.19,11:45,02.08.2009
30.07,84.5,61,78.6,77,70.8,78.6,0,NE,791.19,11:50,02.08.2009
30.07,84.5,61,78.6,77,70.8,78.6,0,NE,791.19,11:55,02.08.2009
30.07,84.5,61,78.4,77,70.6,78.4,0,NE,791.19,12:00,02.08.2009
30.07,84.5,61,78.2,78,70.8,78.2,0,N,791.19,12:05,02.08.2009
30.07,84.5,61,77.9,78,70.5,77.9,0,NNE,791.19,12:10,02.08.2009
30.08,84.5,61,77.9,78,70.5,77.9,0,N,791.19,12:15,02.08.2009
30.09,84.5,61,77.7,79,70.7,77.7,0,NE,791.19,12:20,02.08.2009
30.09,84.2,62,77.5,80,70.9,77.5,0,N,791.19,12:25,02.08.2009
30.09,84.2,62,77.5,80,70.9,77.5,0,NNE,791.19,12:30,02.08.2009
30.09,84.2,62,77.1,80,70.5,77.1,0,NE,791.19,12:35,02.08.2009
30.08,84.2,62,77,81,70.7,77,0,NNE,791.19,12:40,02.08.2009
30.08,84.2,62,76.8,81,70.5,76.8,0,W,791.21,12:45,02.08.2009
30.08,84.2,62,76.8,82,70.9,76.8,0,ENE,791.21,12:50,02.08.2009
30.08,84.2,63,76.6,82,70.7,76.6,0,N,791.23,12:55,02.08.2009
30.07,84.2,63,76.2,82,70.4,76.2,0,NE,791.25,13:00,02.08.2009
30.07,84.2,63,76.2,83,70.7,76.2,0,NE,791.25,13:05,02.08.2009
30.07,84.2,63,76.1,83,70.6,76.1,0,NNE,791.27,13:10,02.08.2009
30.07,84.2,63,75.9,84,70.7,75.9,0,SE,791.29,13:15,02.08.2009
30.07,84.2,63,75.9,84,70.7,75.9,0,N,791.31,13:20,02.08.2009
30.07,84.2,63,75.9,84,70.7,75.9,0,NNW,791.35,13:25,02.08.2009
30.07,84.3,63,75.7,84,70.6,75.7,0,NNE,791.35,13:30,02.08.2009
30.07,84.5,63,75.7,85,70.9,75.7,0,SW,791.39,13:35,02.08.2009
30.07,84.3,63,75.7,85,70.9,75.7,0,SW,791.45,13:40,02.08.2009
30.07,84.3,63,75.5,85,70.7,75.5,0,SW,791.47,13:45,02.08.2009
30.05,84.3,63,75.3,85,70.6,75.3,0,W,791.49,13:50,02.08.2009
30.05,84.5,63,75.3,86,70.9,75.3,0,NNE,791.54,13:55,02.08.2009
30.05,84.5,63,75.3,86,70.9,75.3,0,ENE,791.56,14:00,02.08.2009
30.04,84.5,63,75.3,86,70.9,75.3,0,NE,791.58,14:05,02.08.2009
30.04,84.3,63,75.3,86,70.9,75.3,0,NW,791.62,14:10,02.08.2009
30.04,84.3,63,75.5,86,71.1,75.5,0,NW,791.62,14:15,02.08.2009
30.03,84.5,63,75.5,86,71.1,75.5,0,W,791.66,14:20,02.08.2009
30.03,84.3,63,75.7,86,71.3,75.7,0,WNW,791.68,14:25,02.08.2009
30.03,84.2,63,75.7,86,71.3,75.7,0,NNW,791.68,14:30,02.08.2009
30.02,84.2,63,75.5,86,71.1,75.5,0,WNW,791.7,14:35,02.08.2009
30.02,84.3,63,75.5,86,71.1,75.5,0,NNW,791.7,14:40,02.08.2009
30.02,84.2,63,75.5,86,71.1,75.5,0,NNW,791.72,14:45,02.08.2009
30.02,84.2,63,75.7,86,71.3,75.7,0,NNW,791.72,14:50,02.08.2009
30.01,84.2,63,75.7,85,70.9,75.7,0,NNW,791.72,14:55,02.08.2009
30,84.2,63,75.7,85,70.9,75.7,0,NNW,791.72,15:00,02.08.2009
30,84.2,63,75.7,86,71.3,75.7,0,WSW,791.72,15:05,02.08.2009
30,84.2,63,75.7,85,70.9,75.7,0,ESE,791.72,15:10,02.08.2009
30,84.2,63,75.3,84,70.2,75.3,2.2,NE,791.72,15:15,02.08.2009
30,84,62,75.2,83,69.7,75.2,0,N,791.72,15:20,02.08.2009
30,84,62,75,83,69.5,75,0,ENE,791.72,15:25,02.08.2009
30,84,61,75,83,69.5,75,0,SSE,791.72,15:30,02.08.2009
29.99,84,61,75.3,82,69.5,75.3,0,WNW,791.72,15:35,02.08.2009
29.98,83.8,61,75.9,82,70,75.9,0,ESE,791.72,15:40,02.08.2009
29.98,83.8,61,76.4,82,70.6,76.4,0,SSW,791.72,15:45,02.08.2009
29.98,83.8,61,76.8,80,70.2,76.8,0,SSW,791.72,15:50,02.08.2009
29.98,83.8,61,78,78,70.7,78,0,NE,791.72,15:55,02.08.2009
29.99,83.8,61,78.6,77,70.8,78.6,0,NE,791.72,16:00,02.08.2009
29.98,83.8,61,79.3,76,71.1,79.3,0,NE,791.72,16:05,02.08.2009
29.99,83.8,61,80.2,75,71.6,80.2,0,NE,791.72,16:10,02.08.2009
29.99,83.6,61,81.5,74,72.4,81.5,0,WSW,791.72,16:15,02.08.2009
29.99,83.8,60,84,71,73.6,84,0,SW,791.72,16:20,02.08.2009
29.99,83.8,60,87.9,64,74.3,87.9,0,SSE,791.72,16:25,02.08.2009
29.99,83.8,60,89.7,62,75,89.7,0,WSW,791.72,16:30,02.08.2009
29.99,83.8,60,92.1,58,75.2,92.1,0,WSW,791.72,16:35,02.08.2009
29.99,84,60,93,56,75,93,0,WSW,791.72,16:40,02.08.2009
29.99,84,60,95.5,53,75.7,95.5,0,WSW,791.72,16:45,02.08.2009
29.99,84.2,60,97.7,51,76.5,97.7,0,NE,791.72,16:50,02.08.2009
29.99,84.2,60,98.6,48,75.5,98.6,0,NNW,791.72,16:55,02.08.2009
29.99,84,60,97.7,48,74.7,97.7,0,S,791.72,17:00,02.08.2009
29.99,84,60,97.3,49,75,97.3,0,W,791.72,17:05,02.08.2009
29.99,84.2,60,96.9,48,74.1,96.9,0,NW,791.72,17:10,02.08.2009
29.99,84.2,60,95.5,48,72.7,95.5,0,WSW,791.72,17:15,02.08.2009
29.99,84,60,92.6,50,71.3,92.6,0,WSW,791.72,17:20,02.08.2009
29.99,84.2,60,89.4,54,70.6,89.4,0,N,791.72,17:25,02.08.2009
29.99,84.2,60,88.7,55,70.5,88.7,0,SW,791.72,17:30,02.08.2009
29.99,84.2,60,88.8,56,71.2,88.8,0,NE,791.72,17:35,02.08.2009
29.99,84.2,60,89.2,55,71,89.2,0,SW,791.72,17:40,02.08.2009
29.99,84.3,59,89.4,55,71.1,89.4,0,SW,791.72,17:45,02.08.2009
29.98,84.2,60,90.5,54,71.6,90.5,0,SSE,791.72,17:50,02.08.2009
29.99,84,59,92.4,53,72.9,92.4,0,N,791.72,17:55,02.08.2009
29.98,84.2,59,93.3,51,72.6,93.3,0,SSW,791.72,18:00,02.08.2009
29.99,84,60,92.3,51,71.6,92.3,0,WSW,791.72,18:05,02.08.2009
29.99,84.2,59,89.4,52,69.5,89.4,0,SSW,791.72,18:10,02.08.2009
29.99,84,59,87.6,55,69.5,87.6,0,WSW,791.72,18:15,02.08.2009
29.99,84.5,59,86.1,56,68.7,86.1,0,SW,791.72,18:20,02.08.2009
29.99,84.5,59,84.5,59,68.7,84.5,0,SSE,791.72,18:25,02.08.2009
29.99,84.5,59,84.7,60,69.3,84.7,0,N,791.72,18:30,02.08.2009
29.99,84.7,59,86.1,60,70.7,86.1,0,SW,791.72,18:35,02.08.2009
29.98,84.5,59,89.2,57,72,89.2,0,SSW,791.72,18:40,02.08.2009
29.99,84.5,59,90.3,55,72,90.3,0,WSW,791.72,18:45,02.08.2009
29.99,84.5,59,90.3,54,71.4,90.3,0,ENE,791.72,18:50,02.08.2009
29.99,84.5,59,89.6,55,71.3,89.6,0,NW,791.72,18:55,02.08.2009
29.99,84.5,59,88.7,55,70.5,88.7,0,SW,791.72,19:00,02.08.2009
29.99,84.5,59,87.6,55,69.5,87.6,0,SW,791.72,19:05,02.08.2009
29.99,84.5,59,86.5,57,69.5,86.5,0,WNW,791.72,19:10,02.08.2009
29.99,84.5,59,85.8,58,69.3,85.8,0,SSW,791.72,19:15,02.08.2009
29.99,84.7,59,84.7,59,68.8,84.7,0,WSW,791.72,19:20,02.08.2009
29.99,84.5,59,83.6,61,68.8,83.6,0,SW,791.72,19:25,02.08.2009
29.99,84.5,59,83.4,62,69.1,83.4,0,SW,791.72,19:30,02.08.2009
29.99,84.5,59,82.9,62,68.6,82.9,0,WSW,791.72,19:35,02.08.2009
29.99,84.5,59,82.4,63,68.5,82.4,0,WSW,791.72,19:40,02.08.2009
29.99,84.5,59,82,64,68.7,82,0,NW,791.72,19:45,02.08.2009
29.99,84.5,59,81.5,65,68.6,81.5,0,SSW,791.72,19:50,02.08.2009
30,84.7,59,80.7,66,68.4,80.7,0,SW,791.72,19:55,02.08.2009
30,84.7,59,80.4,66,68,80.4,0,SW,791.72,20:00,02.08.2009
30.01,84.7,59,80.2,67,68.3,80.2,0,WSW,791.72,20:05,02.08.2009
30.01,84.7,59,79.7,68,68.2,79.7,0,W,791.72,20:10,02.08.2009
30.01,84.7,59,79.5,68,68,79.5,0,NNW,791.72,20:15,02.08.2009
30.01,84.7,59,79.3,69,68.3,79.3,0,NE,791.72,20:20,02.08.2009
30.01,84.7,59,78.6,70,68,78.6,0,SW,791.72,20:25,02.08.2009
30.01,84.7,59,78.6,70,68,78.6,0,NE,791.72,20:30,02.08.2009
30.01,84.7,59,78.4,71,68.3,78.4,0,W,791.72,20:35,02.08.2009
30.01,84.7,59,78,71,67.9,78,0,SW,791.72,20:40,02.08.2009
30.01,84.7,59,77.9,72,68.1,77.9,0,SW,791.72,20:45,02.08.2009
30.02,84.7,59,77.7,72,68,77.7,0,SSW,791.72,20:50,02.08.2009
30.02,84.7,59,77.5,73,68.2,77.5,0,WSW,791.72,20:55,02.08.2009
30.02,84.5,59,77.3,73,68,77.3,0,WNW,791.72,21:00,02.08.2009
30.02,84.5,59,77.1,73,67.9,77.1,0,NNW,791.72,21:05,02.08.2009
30.02,84.5,59,77,74,68.1,77,0,SSE,791.72,21:10,02.08.2009
30.02,84.5,59,76.8,74,67.9,76.8,0,S,791.72,21:15,02.08.2009
30.02,84.5,59,76.8,74,67.9,76.8,0,SSW,791.72,21:20,02.08.2009
30.02,84.5,59,76.6,75,68.1,76.6,0,SSW,791.72,21:25,02.08.2009
30.02,84.7,59,76.4,75,67.9,76.4,0,NE,791.72,21:30,02.08.2009
30.02,84.7,59,76.2,75,67.8,76.2,0,N,791.72,21:35,02.08.2009
30.02,84.7,59,76.2,76,68.2,76.2,0,SSW,791.72,21:40,02.08.2009
30.02,84.7,59,76.1,76,68,76.1,0,SSW,791.72,21:45,02.08.2009
30.03,84.7,59,75.9,76,67.8,75.9,0,NE,791.72,21:50,02.08.2009
30.03,84.7,59,75.9,76,67.8,75.9,0,NE,791.72,21:55,02.08.2009
30.03,84.7,59,75.9,76,67.8,75.9,0,NE,791.72,22:00,02.08.2009
30.04,84.7,59,75.7,76,67.6,75.7,0,SSE,791.72,22:05,02.08.2009
30.04,84.5,59,75.7,76,67.6,75.7,0,W,791.72,22:10,02.08.2009
30.04,84.5,59,75.7,76,67.6,75.7,0,SSE,791.72,22:15,02.08.2009
30.03,84.5,59,75.5,77,67.8,75.5,0,WNW,791.72,22:20,02.08.2009
30.03,84.5,59,75.5,76,67.5,75.5,0,W,791.72,22:25,02.08.2009
30.03,84.5,59,75.5,77,67.8,75.5,0,ENE,791.72,22:30,02.08.2009
30.04,84.5,59,75.3,77,67.7,75.3,0,W,791.72,22:35,02.08.2009
30.03,84.5,59,75.3,77,67.7,75.3,0,S,791.72,22:40,02.08.2009
30.03,84.5,59,75.3,77,67.7,75.3,0,NE,791.72,22:45,02.08.2009
30.03,84.5,59,75.3,77,67.7,75.3,0,SSE,791.72,22:50,02.08.2009
30.03,84.5,59,75.3,77,67.7,75.3,0,SE,791.72,22:55,02.08.2009
30.03,84.5,59,75.3,77,67.7,75.3,0,SE,791.72,23:00,02.08.2009
30.03,84.5,59,75.2,77,67.5,75.2,0,NE,791.72,23:05,02.08.2009
30.04,84.5,59,75.2,78,67.9,75.2,0,SSW,791.72,23:10,02.08.2009
30.03,84.5,59,75.2,77,67.5,75.2,0,E,791.72,23:15,02.08.2009
30.04,84.5,59,75,77,67.3,75,0,NE,791.72,23:20,02.08.2009
30.04,84.5,59,75,78,67.7,75,0,SE,791.72,23:25,02.08.2009
30.04,84.5,59,75,78,67.7,75,0,W,791.72,23:30,02.08.2009
30.04,84.5,59,75,78,67.7,75,0,WNW,791.72,23:35,02.08.2009
30.04,84.5,59,75,78,67.7,75,0,WSW,791.72,23:40,02.08.2009
30.04,84.5,59,75,78,67.7,75,0,SE,791.72,23:45,02.08.2009
30.04,84.3,59,75,78,67.7,75,0,SW,791.72,23:50,02.08.2009
30.04,84.3,59,75,78,67.7,75,0,N,791.72,23:55,02.08.2009
30.04,84.3,59,75,78,67.7,75,0,ESE,791.72,0:00,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,NNE,791.72,0:05,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,ESE,791.72,0:10,03.08.2009
30.04,84.3,59,75,79,68.1,75,4,SSW,791.72,0:15,03.08.2009
30.04,84.2,59,75,79,68.1,75,0,WSW,791.72,0:20,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,SW,791.72,0:25,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,SW,791.72,0:30,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,WSW,791.72,0:35,03.08.2009
30.04,84.3,59,75,79,68.1,75,0,SE,791.72,0:40,03.08.2009
30.04,84.2,59,75,79,68.1,75,0,SE,791.72,0:45,03.08.2009
30.04,84.2,59,75,79,68.1,75,0,N,791.72,0:50,03.08.2009
30.04,84.2,59,74.8,80,68.3,74.8,0,SW,791.72,0:55,03.08.2009
30.04,84.2,59,74.8,80,68.3,74.8,0,NW,791.72,1:00,03.08.2009
30.05,84.2,59,74.8,79,67.9,74.8,0,SSW,791.72,1:05,03.08.2009
30.05,84.2,59,74.8,79,67.9,74.8,0,SW,791.72,1:10,03.08.2009
30.05,84.2,59,74.8,79,67.9,74.8,0,NW,791.72,1:15,03.08.2009
30.05,84.2,59,74.8,79,67.9,74.8,0,SE,791.72,1:20,03.08.2009
30.06,84.2,59,74.8,79,67.9,74.8,0,SSW,791.72,1:25,03.08.2009
30.06,84.2,59,74.8,80,68.3,74.8,0,S,791.72,1:30,03.08.2009
30.06,84.2,59,74.8,80,68.3,74.8,2.9,SE,791.72,1:35,03.08.2009
30.05,84.2,59,74.8,80,68.3,74.8,0,ESE,791.72,1:40,03.08.2009
30.06,84,59,74.8,80,68.3,74.8,0,SSW,791.72,1:45,03.08.2009
30.05,83.8,59,74.6,80,68.1,74.6,0,WSW,791.72,1:50,03.08.2009
30.05,83.8,59,74.6,80,68.1,74.6,0,SSW,791.72,1:55,03.08.2009
30.06,83.8,59,74.4,80,67.9,74.4,0,SW,791.72,2:00,03.08.2009
30.06,83.8,59,74.4,80,67.9,74.4,0,NNE,791.72,2:05,03.08.2009
30.05,83.8,59,74.4,80,67.9,74.4,0,WSW,791.72,2:10,03.08.2009
30.05,83.8,59,74.4,80,67.9,74.4,0,SSE,791.72,2:15,03.08.2009
30.05,83.8,59,74.3,80,67.7,74.3,0,ENE,791.72,2:20,03.08.2009
30.05,83.8,59,74.1,80,67.6,74.1,0,NNE,791.72,2:25,03.08.2009
30.05,83.8,59,74.1,81,67.9,74.1,0,S,791.72,2:30,03.08.2009
30.05,83.8,59,74.1,80,67.6,74.1,0,ESE,791.72,2:35,03.08.2009
30.05,83.8,59,74.1,81,67.9,74.1,0,SSW,791.72,2:40,03.08.2009
30.05,83.8,59,74.1,81,67.9,74.1,0,SSE,791.72,2:45,03.08.2009
30.05,83.8,59,74.1,81,67.9,74.1,0,N,791.72,2:50,03.08.2009
30.05,83.8,59,74.1,81,67.9,74.1,0,SE,791.72,2:55,03.08.2009
30.05,83.6,59,74.1,81,67.9,74.1,0,N,791.72,3:00,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,ESE,791.72,3:05,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,ESE,791.72,3:10,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,NE,791.72,3:15,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,SE,791.72,3:20,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,SSE,791.72,3:25,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,SE,791.72,3:30,03.08.2009
30.05,83.6,59,73.9,81,67.7,73.9,0,NNE,791.72,3:35,03.08.2009
30.05,83.6,59,73.7,81,67.6,73.7,0,NNW,791.72,3:40,03.08.2009
30.05,83.6,60,73.7,82,67.9,73.7,0,N,791.72,3:45,03.08.2009
30.05,83.4,59,73.7,82,67.9,73.7,0,NNW,791.72,3:50,03.08.2009
30.06,83.4,59,73.7,81,67.6,73.7,0,N,791.72,3:55,03.08.2009
30.06,83.4,59,73.5,81,67.4,73.5,0,NNW,791.72,4:00,03.08.2009
30.06,83.4,59,73.5,81,67.4,73.5,0,NNW,791.72,4:05,03.08.2009
30.07,83.4,59,73.5,82,67.7,73.5,0,N,791.72,4:10,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,N,791.72,4:15,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,NNE,791.72,4:20,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,NNE,791.72,4:25,03.08.2009
30.07,83.4,59,73.2,82,67.4,73.2,0,NNE,791.72,4:30,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,NNE,791.72,4:35,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,NE,791.72,4:40,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,ENE,791.72,4:45,03.08.2009
30.07,83.4,59,73.4,82,67.6,73.4,0,NNE,791.72,4:50,03.08.2009
30.07,83.4,59,73.2,82,67.4,73.2,0,N,791.72,4:55,03.08.2009
